latitude,longitude,rwi
25.3142351,89.2419434,-0.82
25.0557447,92.0544434,-0.332
23.7953972,88.8903809,-0.152
24.8166532,90.5383301,0.157
23.0089639,89.0222168,0.074
22.2585964,91.8566895,0.82
24.9760991,92.1643066,-0.244
22.7660511,92.3400879,-0.476
25.5919938,88.6486816,-0.013
23.3725134,91.1096191,1.09
22.9078031,89.8791504,0.285
24.1968685,90.9558105,0.14
23.9762142,89.4836426,0.117
22.0550957,90.0549316,-0.267
25.908644,88.1652832,-0.82
21.7288855,91.9885254,0.664
26.1258498,89.1760254,-0.009
24.637031,91.2194824,-0.299
23.069624,89.1540527,0.215
26.0074237,88.9123535,0.406
21.7288855,92.5598145,-0.674
22.3195891,89.0881348,-0.589
24.2369466,89.5056152,-0.047
23.4531676,91.0437012,0.113
24.8166532,90.0769043,-0.619
26.1652985,88.9123535,-0.199
22.8673176,89.4396973,0.373
24.7967079,91.7468262,-0.359
22.2585964,91.7907715,0.378
22.8875618,91.7248535,-0.3
23.3926816,89.8571777,-0.099
23.8958823,90.4724121,0.609
23.5337726,89.4396973,-0.29
23.0089639,91.9445801,-0.618
24.6769694,91.1975098,-0.298
21.9736132,92.142334,0.025
25.7504244,88.8684082,-0.759
24.4171416,90.4504395,0.022
22.3399141,91.7468262,0.245
25.115445,90.7580566,-0.423
24.7767595,91.4172363,-0.191
25.075648,89.901123,0.247
22.3602361,90.3186035,0.82
25.0358382,90.1428223,-0.419
22.2585964,90.5383301,-0.589
25.4135082,89.3078613,0.638
22.6444321,90.5822754,-0.153
24.2369466,91.3293457,-0.283
21.9532352,90.1867676,-0.164
23.9762142,90.032959,0.338
21.7492955,92.4499512,-0.269
23.4733235,91.1535645,0.903
24.6170569,89.4177246,0.061
23.8958823,91.2194824,0.472
24.8964019,88.9123535,0.502
25.9481659,88.1433105,-0.623
25.9284066,88.560791,-0.755
22.6849838,91.0217285,-0.004
23.2514401,90.3186035,0.543
23.1706634,92.2961426,-0.598
22.82682,90.4724121,-0.292
25.7306321,88.7365723,-0.054
23.9962894,89.3078613,-0.048
23.069624,90.3405762,-0.515
24.9960153,90.5822754,-0.707
22.7457888,89.8132324,0.017
21.9328544,90.4284668,-0.258
22.6647094,89.263916,-0.447
23.6545875,89.8571777,0.042
23.1100489,92.208252,0.16
22.2585964,92.0544434,-0.343
25.4135082,89.7912598,-0.607
24.9960153,90.3625488,-0.239
24.916331,90.4064941,-0.208
22.3195891,89.8132324,0.339
23.9962894,90.7580566,0.22
21.8920839,90.5163574,0.202
24.7568079,88.3190918,-0.186
23.4330087,90.3845215,-0.208
21.6267923,92.0544434,0.148
21.7084727,92.010498,-0.454
23.1100489,91.505127,-0.181
22.7660511,91.7028809,-0.631
23.5337726,92.076416,-0.842
24.9362569,91.9885254,0.639
24.8166532,89.8571777,0.511
23.2110579,91.4611816,0.127
22.0550957,92.2741699,-0.164
24.8166532,88.560791,-0.105
24.6769694,88.8903809,-0.227
23.3321679,90.3845215,-0.377
23.4934763,89.7473145,-0.18
22.8470703,90.1208496,-0.268
24.0364303,89.3078613,0.224
22.5632929,89.4616699,0.3
24.916331,88.3410645,-0.372
24.5970797,92.0324707,0.132
25.155229,88.9782715,-0.181
23.089838,90.0109863,0.047
24.6969338,90.0109863,-0.238
22.5430006,91.7248535,-0.463
24.3571051,90.9118652,-0.194
24.4171416,88.7805176,0.058
24.4771496,92.0544434,-0.43
25.0159284,90.6481934,-0.011
23.4531676,89.1540527,0.045
24.9760991,91.505127,-0.809
23.8356006,90.9118652,0.176
26.0469124,88.9562988,-0.083
25.4531946,89.6374512,-0.201
22.5024071,89.1320801,0.023
24.4171416,91.7687988,0.772
22.9482765,91.8347168,-0.152
25.6316212,89.0881348,-0.367
23.5337726,89.9890137,-0.095
23.6948343,89.7253418,0.374
24.7168951,90.8459473,-0.034
23.089838,89.263916,-0.021
24.5970797,90.4943848,0.139
23.4531676,90.736084,0.158
24.9561796,89.3518066,0.67
23.4330087,90.8898926,-0.052
24.0966182,89.1540527,-0.071
23.7551814,89.8571777,0.016
24.4371475,89.8132324,0.158
25.4928679,89.3518066,-0.661
21.9736132,92.3840332,-0.49
23.2312505,92.2302246,-0.498
23.1100489,90.1867676,0.43
24.4571501,89.7033691,1.326
24.6170569,91.1315918,-0.306
25.2745031,89.0661621,-0.09
23.7953972,90.2087402,0.719
25.1353386,92.076416,-0.513
25.9481659,88.2751465,-0.632
22.2382596,89.967041,0.057
22.1365313,90.5603027,-0.444
24.2970401,90.802002,-0.201
24.4771496,89.2419434,-0.042
25.0557447,91.1975098,-0.498
25.075648,89.8791504,0.059
24.4571501,90.4943848,-0.073
24.3370866,91.373291,-0.284
24.916331,91.8786621,0.767
23.8356006,88.6047363,-0.222
24.6769694,91.4611816,-0.394
23.4330087,88.8464355,-0.505
25.6712354,88.4289551,-0.456
25.155229,89.7033691,-0.307
25.6910376,89.3737793,-0.168
23.8556976,91.2634277,0.133
23.9360545,91.2414551,0.359
22.6444321,92.5158691,-0.861
25.7504244,88.7585449,-0.461
24.8964019,88.692627,-0.224
24.7368531,89.0661621,-0.098
24.7568079,90.604248,-0.179
25.0159284,89.263916,-0.759
23.3523422,91.8347168,-0.763
23.089838,92.208252,-0.391
23.1908622,90.8679199,0.09
21.9328544,90.2966309,-0.196
23.4934763,88.9782715,-0.146
22.7457888,92.4060059,-0.392
24.7767595,90.2526855,-0.088
23.8958823,90.098877,-0.427
23.2312505,90.4064941,0.071
24.0564961,90.7580566,-0.018
24.5171391,90.4064941,0.368
22.4211843,90.9558105,-0.769
23.3321679,89.2199707,-0.094
24.7168951,90.3845215,-0.053
22.4414945,90.7580566,0.077
23.4934763,91.0437012,0.506
23.069624,90.9338379,0.355
23.4330087,89.4396973,0.013
22.4821059,91.7687988,-0.359
24.7967079,90.4284668,-0.14
22.7863104,92.4060059,-0.219
26.0863877,88.2971191,0.41
23.069624,91.0876465,-0.264
23.2110579,91.9226074,0.022
24.0364303,90.0769043,0.225
23.4330087,89.901123,0.014
24.6969338,91.1096191,-0.683
24.7568079,88.1652832,0.187
24.5970797,90.3845215,-0.215
25.5126996,89.329834,-0.115
24.2569809,88.8903809,-0.554
25.4135082,89.5275879,0.277
22.82682,89.6813965,0.111
24.5970797,89.1540527,0.05
25.1353386,88.626709,-0.207
24.0163614,89.8571777,0.275
22.6241518,89.4396973,-0.112
23.2110579,90.0769043,-0.245
24.5770993,89.395752,0.122
23.5740566,89.1320801,-0.208
24.4371475,89.6594238,0.093
24.6969338,88.8464355,-0.601
23.8757915,90.7141113,-0.092
23.9360545,89.395752,-0.257
22.5430006,89.4177246,0.126
23.1100489,89.6594238,-0.296
24.0564961,91.0876465,0.227
24.3971326,89.6154785,-0.517
25.8097816,88.3410645,-0.478
22.9685086,91.373291,0.309
23.8958823,90.7141113,-0.179
22.5835822,89.3078613,0.776
24.2169091,91.7907715,-0.36
25.075648,90.9118652,-0.412
24.6969338,91.9885254,0.33
24.5171391,90.8679199,0.109
23.5740566,90.4504395,0.48
20.9101341,92.2741699,0.063
24.2369466,91.2854004,-0.362
21.9124706,90.5383301,-0.212
24.8565339,89.2199707,0.19
25.8295607,88.2092285,-0.141
24.4771496,89.5935059,0.548
24.0765587,89.2419434,-0.469
23.6948343,90.7800293,0.251
25.075648,88.8464355,-0.389
22.1365313,92.1203613,0.663
25.9876744,88.7805176,-0.251
25.3539542,89.5715332,-0.242
22.3195891,92.3840332,-0.752
23.4934763,89.8132324,-0.068
23.8958823,89.5715332,-0.217
24.9362569,88.494873,-0.259
22.6038685,90.5603027,-0.22
22.1975771,90.6262207,-0.171
24.6969338,90.5383301,-0.616
22.6444321,91.8347168,0.749
24.7368531,89.8132324,-0.255
24.5970797,90.4064941,0.284
21.6880569,92.4499512,-0.569
24.3571051,90.6481934,0.173
21.1357449,92.0983887,-0.207
24.0364303,89.5715332,0.062
23.4934763,89.7033691,0.131
23.1706634,89.197998,1.054
25.0955481,91.0217285,-0.093
22.2585964,91.1096191,-0.133
22.4414945,91.9665527,0.442
23.1302568,91.9006348,-0.481
23.049407,91.0217285,0.321
24.0364303,90.604248,0.056
22.6444321,89.1540527,-0.427
24.7767595,90.8459473,-0.235
24.7368531,88.6047363,-0.173
25.869109,89.7912598,-0.368
24.4971459,90.8239746,0.08
24.2770121,91.3513184,-0.537
24.6170569,90.7580566,-0.368
23.6948343,90.0549316,0.341
23.6948343,89.9450684,-0.225
22.4414945,92.4719238,-0.486
23.3119906,89.2199707,0.163
23.5539161,90.4943848,0.767
22.8875618,89.4616699,0.284
23.6545875,89.5056152,-0.379
22.8470703,91.4172363,0.187
22.5024071,91.9665527,-0.622
23.3523422,91.9445801,-0.388
25.6712354,89.3518066,0.199
23.8757915,90.9777832,0.364
23.6344594,90.4943848,1.5
22.9078031,90.7800293,0.041
24.2569809,91.3513184,-0.607
26.0271697,89.5935059,-0.068
22.9887378,89.6374512,-0.423
24.8565339,92.4060059,-0.062
22.7052551,89.1760254,0.609
26.3426524,88.7365723,-0.517
23.2110579,89.8791504,-0.673
22.4211843,89.2419434,-0.421
24.1367278,90.802002,-0.583
24.4371475,91.307373,-0.224
24.3170649,90.1208496,0.212
23.9762142,89.0002441,0.388
24.0765587,91.0437012,0.143
23.91597,89.9230957,-0.406
25.2148807,89.3518066,-0.426
25.5721751,88.9782715,-0.192
24.8365952,90.9558105,-0.316
23.91597,89.8571777,0.358
25.075648,88.7145996,-0.155
22.3195891,92.2741699,-0.365
24.916331,92.3840332,-0.448
23.049407,90.5383301,-0.618
24.9760991,89.5275879,-0.151
25.195,89.329834,-0.47
22.6241518,90.9558105,-0.499
25.8493365,89.1101074,0.311
24.8166532,90.0549316,-0.457
25.1353386,89.4616699,-0.591
22.3805551,92.1203613,0.145
24.8365952,90.5163574,-0.263
24.2369466,89.0441895,-0.355
23.0089639,89.4396973,0.345
22.2585964,90.670166,-0.31
24.637031,91.2414551,-0.438
23.9360545,90.9777832,0.193
24.6769694,88.4509277,0.061
25.0557447,90.5383301,-0.21
26.1258498,89.0441895,-0.314
24.8764695,91.4611816,-0.578
24.4571501,88.7585449,-0.021
26.0074237,88.2751465,0.032
23.7149531,90.4943848,1.173
24.5970797,89.0661621,-0.127
22.82682,91.3513184,-0.339
22.4211843,91.505127,0.185
25.195,89.7692871,-0.22
23.8556976,88.8464355,0.213
22.82682,89.4836426,-0.489
24.1367278,88.7365723,-0.27
22.7863104,90.098877,-0.043
24.0765587,89.4177246,-0.153
22.3399141,91.8347168,1.405
23.7149531,90.5383301,0.203
23.049407,91.0876465,0.328
22.82682,90.5163574,0.388
22.6038685,90.0769043,-0.369
24.1968685,89.9230957,0.021
25.075648,92.2302246,0.128
22.6241518,91.1975098,-0.073
25.0358382,91.8566895,-0.221
24.7368531,89.5056152,-0.509
22.9482765,89.7692871,0.443
22.1161768,91.8786621,0.245
23.6545875,89.7912598,-0.1
25.1353386,89.7912598,-0.448
23.7551814,89.8352051,0.065
23.7551814,89.1540527,0.232
24.4571501,88.3410645,0.577
25.0557447,91.4611816,-0.126
23.8958823,90.9997559,-0.501
25.869109,88.8244629,-0.046
23.7752908,90.6481934,0.491
23.6143282,89.7912598,0.449
24.8365952,90.9118652,-0.433
24.2169091,91.1535645,-0.573
25.5523532,88.8684082,-1.014
22.5632929,90.1428223,0.397
24.6170569,91.307373,0.101
23.1706634,92.208252,0.171
22.3602361,89.8352051,-0.407
23.5740566,89.7253418,-0.485
23.4531676,89.8571777,0.051
23.5539161,89.3078613,-0.421
22.4618017,90.1428223,-0.34
24.2169091,89.9230957,0.512
24.1567778,90.5163574,0.135
23.2918101,91.7907715,-0.336
25.115445,91.9006348,-0.18
24.6769694,91.8786621,-0.49
24.1968685,90.8898926,-0.027
22.4618017,89.1760254,-0.479
25.1751161,89.0222168,0.171
24.4771496,89.3737793,-0.061
22.3399141,92.2741699,-0.269
23.2716267,89.5275879,0.468
23.6747124,89.6154785,-0.402
23.2312505,88.8464355,-0.392
22.1772314,91.1535645,-0.036
22.5632929,89.901123,-0.511
23.2918101,90.0769043,0.313
26.1061204,88.626709,-0.479
24.0765587,91.0217285,0.53
22.7457888,89.8791504,0.121
24.5770993,90.2746582,-0.072
22.5024071,92.3840332,-0.535
26.0271697,88.2531738,0.199
24.3971326,89.2199707,-0.48
22.9685086,90.0109863,0.151
22.3602361,90.8239746,-0.014
22.0143603,90.2966309,-0.448
24.2770121,91.0656738,-0.333
26.3032638,88.4069824,-0.481
23.6344594,89.4396973,-0.241
22.9482765,92.1203613,-0.433
24.7967079,90.1647949,-0.43
23.7953972,89.4616699,-0.166
24.4171416,88.7365723,-0.477
22.2992611,90.3845215,-0.023
23.9962894,89.901123,-0.007
24.3571051,90.0109863,0.324
25.7702134,88.8464355,0.42
24.6769694,90.8679199,-0.18
25.5523532,89.1320801,-0.212
22.9280413,89.1540527,0.039
25.5721751,89.0441895,-0.303
26.2244465,88.5168457,-0.552
22.8470703,91.2414551,0.143
25.1353386,91.7468262,0.114
23.2312505,92.0983887,-0.146
25.0557447,92.2741699,-0.189
23.6747124,88.9562988,0.028
25.0159284,90.8459473,-0.631
26.3426524,88.9782715,-0.276
24.916331,89.4616699,0.008
23.91597,89.5715332,-0.371
25.6712354,88.7365723,-0.169
25.3142351,89.7033691,-0.436
23.2716267,88.8244629,0.246
22.5632929,90.1208496,-0.249
23.2918101,90.2307129,0.186
25.8493365,89.197998,0.031
23.9762142,90.3186035,0.607
23.1100489,89.901123,0.181
23.1908622,89.9230957,-0.554
24.2569809,91.1975098,-0.807
25.4135082,89.5715332,-0.049
24.3971326,90.6921387,-0.342
25.115445,89.7253418,-0.538
24.6570018,88.6706543,0.425
25.075648,90.8239746,-0.339
25.9481659,88.6486816,0.138
24.7368531,92.2961426,-0.335
23.2918101,89.5056152,0.239
25.1353386,88.8244629,0.277
21.7697025,91.9226074,0.323
22.9078031,89.9890137,-0.556
25.8295607,89.7473145,-0.223
24.5171391,90.1647949,-0.61
25.075648,91.9885254,-0.363
22.6849838,91.1535645,-0.3
26.1455758,88.9343262,0.477
25.6316212,89.1760254,-0.338
24.4371475,92.142334,-0.007
23.7953972,91.2194824,-0.02
23.7953972,88.5827637,-0.457
24.1367278,90.2526855,0.442
24.4171416,91.6369629,-0.031
22.5632929,92.0544434,-0.155
21.8920839,92.208252,-0.817
24.0163614,91.1315918,-0.144
23.2110579,90.8898926,0.093
25.2347581,89.5056152,-0.284
21.5450657,92.3840332,-0.648
22.2789302,92.4499512,-0.656
23.1302568,89.1320801,0.512
23.5539161,90.5603027,0.334
23.3119906,90.3405762,0.263
22.3805551,88.9782715,-0.276
23.6747124,90.2087402,0.083
22.9685086,91.2854004,0.134
24.2169091,89.2199707,0.049
25.6712354,88.5827637,-0.32
23.5337726,90.8239746,0.621
25.0159284,90.4724121,-0.226
22.2789302,92.3400879,-0.583
24.4171416,90.1428223,0.26
23.8556976,90.2966309,0.888
22.8875618,91.1096191,0.291
22.3805551,92.076416,-0.445
23.8757915,90.6262207,0.538
25.195,88.8244629,-0.596
25.6910376,89.7033691,0.239
25.4730329,89.0441895,-0.272
21.9328544,92.1643066,-0.085
23.3321679,89.967041,-0.265
24.3370866,88.7365723,0.019
26.0666517,88.4509277,-0.029
26.4804067,88.3850098,-0.23
22.9280413,90.3625488,-0.53
23.5740566,89.1760254,0.022
22.1772314,92.3840332,-0.577
25.155229,90.4504395,-0.048
24.7368531,92.2302246,-0.2
24.537129,88.2971191,-0.104
22.0347295,91.9226074,-0.189
22.2179198,92.3400879,-0.207
23.1706634,89.6813965,-0.252
25.3936601,89.6813965,-0.236
22.5227053,91.0876465,0.129
24.9960153,89.197998,0.145
24.8365952,89.3078613,-0.047
24.3971326,92.010498,-0.35
26.4017101,88.9123535,0.249
24.9362569,89.263916,-0.207
22.8470703,89.7692871,0.042
22.7660511,89.0222168,-0.477
23.8757915,88.6047363,-0.419
24.7967079,90.7800293,-0.155
22.5024071,89.2199707,-0.41
24.4171416,89.329834,-0.446
24.2970401,90.5163574,0.388
24.5970797,91.8566895,0.49
24.5171391,89.0661621,-0.016
22.8673176,91.373291,-0.541
25.115445,91.439209,-0.527
25.433353,89.7692871,-0.384
24.6969338,89.1101074,-0.178
24.4971459,88.8464355,-0.346
25.6712354,89.0661621,0.408
25.0159284,90.3625488,0.225
24.916331,91.3513184,0.278
25.7899992,89.3518066,-0.019
26.1258498,88.3410645,-0.331
23.2312505,91.9006348,-0.41
24.1166746,89.197998,-0.285
22.3195891,89.3518066,-0.716
22.0958194,92.2961426,-0.384
25.075648,89.2858887,-0.521
24.7168951,88.6486816,-0.397
23.2514401,91.1535645,0.141
22.1772314,90.5603027,0.112
22.1161768,92.010498,-0.051
23.7953972,89.1320801,-0.094
22.1975771,90.3186035,-0.849
25.1751161,90.3405762,-0.329
22.7457888,91.1535645,0.395
23.513626,90.8459473,0.122
22.9280413,91.1975098,0.061
22.6241518,89.0661621,-0.444
22.82682,89.5495605,1.095
24.7168951,90.6921387,-0.301
23.513626,91.0656738,0.053
25.5721751,89.2199707,-0.347
24.3370866,89.263916,0.029
23.4330087,90.9777832,0.422
25.075648,91.5490723,0.231
25.6316212,88.7365723,-0.164
25.0358382,90.0109863,0.64
22.9078031,92.1643066,-0.524
22.6444321,90.9997559,-0.568
25.4531946,89.6813965,0.013
23.513626,89.329834,-0.112
21.606365,91.9445801,-0.304
23.3725134,92.3400879,-0.649
23.069624,92.0544434,-0.445
24.7568079,88.7145996,-0.033
22.4414945,91.4831543,-0.039
24.4171416,90.6481934,0.572
23.3926816,90.8239746,0.017
24.2569809,90.6262207,0.109
23.4128467,89.4836426,-0.227
24.6969338,88.8903809,-0.12
25.869109,88.9343262,0.044
24.9760991,90.3625488,-0.455
24.4171416,89.3518066,-0.078
25.908644,88.2751465,-1.032
22.0958194,92.4279785,-0.554
24.7767595,89.3518066,0.85
24.4371475,91.7248535,0.148
25.4531946,89.4836426,-0.169
23.3523422,92.3181152,-0.268
25.4531946,89.8571777,-0.329
22.3805551,89.1320801,-0.191
22.2992611,92.208252,-0.568
22.5024071,89.1101074,0.057
24.537129,90.604248,-0.556
24.4771496,91.7028809,0.607
24.6170569,92.010498,-0.138
24.7368531,88.4289551,0.439
25.0159284,89.9230957,-0.147
24.0765587,91.3513184,0.116
24.9362569,89.0441895,-0.394
24.9760991,88.9123535,0.377
25.5126996,89.8352051,-0.362
24.0564961,90.4064941,0.505
25.0955481,89.5275879,-0.05
24.7368531,90.1647949,-0.297
25.0159284,91.2854004,-0.386
24.5770993,91.6589355,-0.135
24.8964019,88.7805176,-0.022
26.1061204,88.5827637,-0.174
22.0550957,92.4938965,-0.514
24.4971459,90.6481934,0.349
25.908644,88.7145996,0.129
24.537129,91.4831543,0.146
22.9685086,91.8786621,0.231
22.8875618,92.076416,-0.268
24.9760991,91.2854004,0.876
22.5024071,91.7907715,0.779
23.3725134,90.670166,0.016
24.8565339,91.7687988,-0.06
24.7168951,89.2858887,-0.416
24.7568079,91.7248535,0.357
26.1850178,88.7805176,-0.714
24.2169091,89.3518066,0.166
25.6910376,89.6374512,0.504
25.075648,92.010498,-0.076
21.5041851,92.010498,0.457
21.9736132,92.0544434,0.143
22.2585964,89.8352051,0.392
21.9939882,92.2521973,-0.559
22.9887378,89.7253418,-0.642
23.6545875,89.6594238,0.431
22.9685086,89.5275879,-0.787
22.9078031,90.3186035,0.042
22.7863104,89.0002441,-0.656
24.8166532,88.5168457,0.145
25.2546322,89.395752,-0.158
24.6769694,91.8566895,0.21
22.4821059,92.010498,-0.049
25.6118091,89.1540527,-0.301
24.4371475,88.9123535,0.095
24.4771496,91.2194824,0.446
23.2716267,89.4616699,-0.95
22.7863104,90.8459473,-0.327
23.069624,89.3737793,0.583
23.7350688,88.9562988,-0.284
24.4971459,91.9445801,-0.641
22.1772314,91.9885254,0.158
22.9482765,90.9558105,0.343
22.6241518,92.1643066,0.123
23.8958823,90.1647949,0.142
23.3321679,89.1320801,0.098
24.6570018,89.7912598,-0.274
24.6769694,88.1433105,0.212
23.8356006,88.8024902,-0.21
24.8166532,91.7907715,0.283
24.5571158,89.4616699,0.326
22.1772314,90.2966309,0.077
24.7568079,89.6813965,-0.363
24.4771496,90.3625488,0.514
25.0557447,91.2414551,-0.461
24.637031,92.1203613,-0.533
25.1751161,88.6706543,-0.428
21.7084727,92.2521973,0.143
24.3170649,89.1320801,0.39
24.4371475,90.9338379,-0.384
24.2569809,88.7805176,-0.538
25.1353386,90.8239746,-0.74
24.3571051,91.2854004,-0.415
24.8565339,92.2521973,0.002
21.5450657,92.4060059,-0.633
24.2770121,89.5715332,0.266
22.8470703,90.4504395,-0.426
24.637031,91.1975098,-0.116
24.5171391,89.6813965,-0.464
23.5337726,89.7912598,0.213
24.1166746,89.5935059,0.155
24.9960153,89.3078613,0.236
22.9685086,90.670166,-0.684
23.049407,90.2966309,0.027
24.9561796,88.9782715,-0.011
23.9360545,89.6374512,0.14
26.0074237,89.0661621,-0.601
23.069624,88.9562988,-0.402
24.1567778,91.2634277,-0.421
25.433353,89.6374512,-0.228
24.6570018,90.9997559,-0.631
23.1504616,90.032959,-0.147
24.0966182,91.0876465,0.245
26.1061204,89.6813965,0.845
25.6910376,88.6706543,0.041
24.4571501,91.4611816,0.148
24.7767595,91.1755371,-0.695
22.5835822,90.3845215,-0.283
25.0358382,89.2858887,0.224
26.2244465,88.494873,-0.54
22.6241518,91.6589355,1.302
24.916331,91.9006348,0.691
25.2148807,90.1208496,-0.093
22.5024071,89.7912598,-0.022
22.8470703,91.6589355,-0.357
24.4971459,91.0656738,-0.416
24.2970401,88.9562988,0.243
24.3571051,90.3186035,-0.054
23.8958823,90.9118652,-0.026
24.0163614,90.2966309,0.618
25.8097816,89.4836426,0.284
23.1302568,90.9338379,0.096
23.6344594,89.6813965,-0.024
22.1975771,91.1535645,-0.196
24.2169091,91.4831543,0.352
25.4531946,89.1101074,-0.582
24.9760991,88.6706543,-0.288
25.5523532,88.8464355,0.34
24.4371475,91.6149902,-0.026
23.2110579,91.8786621,-0.628
24.1968685,89.1320801,0.166
24.9362569,88.8903809,-0.087
22.2179198,90.0549316,0.134
23.4531676,89.967041,-0.309
22.5430006,90.6921387,0.128
23.1908622,90.0769043,-0.053
23.8958823,90.6921387,0.744
24.916331,90.2307129,-0.223
25.2943708,89.1101074,-0.319
23.089838,91.8566895,-0.423
22.9685086,89.6813965,-0.339
26.2047338,88.6706543,-0.025
24.6769694,88.9123535,0.143
22.6849838,89.3518066,-0.182
22.82682,91.9445801,-0.751
23.4330087,88.8903809,0.233
22.4821059,90.4284668,0.382
22.7052551,89.1540527,-0.102
22.3805551,89.197998,-0.064
23.9762142,91.1315918,0.151
22.9887378,90.2966309,0.382
22.7255234,89.6594238,0.426
21.8513017,92.1203613,-0.331
22.4008712,91.4831543,-0.12
22.3805551,89.1540527,-0.145
22.4008712,89.7692871,-0.219
23.91597,90.032959,0.43
23.8356006,90.2307129,0.572
23.3119906,90.3186035,-0.217
21.9532352,90.2746582,-0.543
24.8764695,92.0324707,0.387
23.4934763,89.1320801,0.157
25.9481659,89.8132324,-0.191
25.5126996,88.8684082,0.103
22.0347295,90.1428223,-0.431
24.2569809,89.5056152,0.613
22.8065667,89.7473145,0.579
24.5571158,90.9777832,-0.535
22.9280413,90.1647949,-0.475
26.3623416,88.9123535,-0.611
24.6570018,88.1213379,-0.821
23.2918101,92.2302246,-0.417
24.8964019,88.2312012,-0.46
22.1975771,90.2307129,0.095
22.1975771,90.0109863,-0.358
23.6545875,89.967041,-0.508
24.8764695,91.9226074,0.355
22.2585964,90.032959,0.057
22.2585964,92.3620605,-0.523
22.6849838,89.6813965,-0.008
24.2169091,90.5822754,0.075
25.1353386,90.4504395,-0.655
24.7767595,91.2634277,-0.282
24.637031,89.3737793,-0.463
23.7149531,89.3078613,-0.273
22.7863104,89.6813965,0.482
24.1567778,89.6374512,0.428
23.8958823,90.2746582,0.493
23.3926816,88.8903809,0.22
21.4632931,92.0544434,0.156
23.9962894,91.1535645,-0.24
23.91597,91.1975098,-0.451
22.7660511,90.6481934,0.183
24.1768248,90.5822754,0.199
24.8964019,91.3952637,-0.761
25.1751161,91.9226074,-0.544
22.1568828,90.4943848,-0.618
24.9760991,91.5270996,-0.38
25.3539542,89.6154785,0.411
24.6969338,91.0437012,-0.393
23.2716267,92.3840332,-0.527
24.8166532,89.395752,0.297
24.7967079,89.8352051,-0.1
23.8356006,91.1315918,0.112
25.0557447,91.307373,-0.224
25.4135082,89.7253418,-0.338
24.5171391,88.1652832,-0.275
23.049407,89.8571777,-0.177
24.7767595,89.0441895,-0.216
22.6647094,90.8898926,-0.1
23.049407,89.7033691,-0.177
22.2382596,90.098877,-0.248
25.0358382,91.5930176,0.364
21.5450657,92.2521973,-0.515
24.7168951,90.0109863,-0.33
23.7350688,89.1540527,0.067
24.537129,90.0549316,0.195
23.6948343,90.9118652,0.605
22.4414945,91.0217285,-0.633
23.9762142,90.6481934,0.555
25.1353386,89.7253418,-0.1
22.8673176,90.4064941,-0.332
23.7551814,89.3078613,-0.122
25.5919938,89.1320801,-0.695
24.5571158,90.8898926,0.771
25.155229,90.3625488,-0.017
23.2110579,89.4177246,-0.316
21.8716943,92.4719238,-0.643
22.1568828,91.9665527,0.072
26.2441559,88.4509277,-0.615
22.2992611,90.9997559,-0.329
24.0163614,89.9450684,0.094
24.0966182,91.1755371,-0.349
24.0765587,90.6481934,0.443
23.2514401,91.9006348,-0.407
23.3725134,91.2414551,0.711
23.3119906,91.307373,-0.368
23.3926816,89.1320801,0.664
25.1353386,88.4509277,-0.047
23.8155005,89.8791504,0.187
22.5024071,91.1755371,-0.252
25.0159284,90.2746582,-0.194
25.155229,90.9338379,-0.042
23.029187,90.4943848,0.286
26.0469124,89.7692871,-0.014
22.5024071,91.1535645,-0.449
24.8365952,92.1203613,0.366
23.2110579,89.6154785,-0.043
24.3971326,90.1428223,0.206
24.6969338,92.208252,-0.152
24.1567778,90.9558105,0
25.195,89.5056152,-0.091
23.513626,89.7912598,0.025
23.049407,89.3518066,0.124
23.2312505,89.6374512,0.354
26.0666517,89.1760254,-0.124
24.7368531,90.7580566,0.245
24.9362569,90.3845215,-0.262
22.8470703,91.9006348,-0.41
23.4531676,89.9450684,-0.085
25.9679218,89.0002441,-0.214
23.4330087,88.8684082,-0.246
24.8365952,89.5715332,0.172
22.2585964,90.9777832,0.056
25.0159284,91.7468262,-0.117
22.1568828,90.9558105,-0.311
24.3971326,89.4836426,0.269
25.433353,89.7033691,-0.851
22.3805551,92.2961426,-0.454
24.3370866,89.0441895,-0.485
24.9362569,89.8352051,0.186
24.9362569,88.1872559,0.246
24.8964019,91.5490723,-0.342
22.3602361,90.1647949,-0.254
22.6647094,92.010498,-0.269
24.5571158,89.8132324,-0.22
24.9760991,90.7800293,-0.377
22.5227053,89.8132324,-0.008
24.7967079,90.5822754,-0.027
23.089838,89.9890137,-0.506
25.115445,91.8786621,-0.381
26.4804067,88.4069824,0.164
26.2244465,88.8244629,-0.02
21.7288855,92.1862793,-0.502
25.1751161,90.9997559,-0.376
26.4213893,88.5388184,-0.148
22.4821059,91.0656738,-0.013
22.5430006,89.6594238,0.621
23.3321679,91.0876465,-0.029
21.4223895,91.9665527,0.713
24.3571051,89.197998,0.197
22.2382596,91.1535645,-0.023
23.0089639,90.5822754,-0.778
23.4934763,89.1101074,-0.257
23.6344594,90.3845215,0.122
25.433353,89.3518066,-0.192
22.0143603,90.1867676,-0.448
22.1568828,90.736084,-0.286
25.0557447,90.1647949,-0.298
23.3725134,90.6921387,0.309
24.7767595,92.0983887,0.389
26.2244465,88.692627,-0.431
24.2169091,89.8571777,0.073
23.7350688,88.6706543,0.542
22.3805551,90.8459473,-0.231
